symbol,strategy,window_start,count,wins,losses,wr,avg_pnl,total_pnl,sharpe,max_dd
BTCUSDT,TREND_FOLLOW,2024-08-13,17,7,10,0.4117647058823529,0.0015041975810770488,0.02557135887830983,0.06044251221206951,0.11182634627958254
BTCUSDT,MEAN_REVERT,2024-08-13,3,1,2,0.3333333333333333,-0.008843877347470148,-0.026531632042410443,-0.6420164288658403,0.026531632042410443
BTCUSDT,BOTTOM_PICK,2024-08-13,1,0,1,0.0,-0.020890587827117307,-0.020890587827117307,0,0.020890587827117307
BTCUSDT,BREAKOUT_HUNT,2024-08-13,9,3,6,0.3333333333333333,-0.006460921536040997,-0.05814829382436897,-0.35816584516080635,0.0666155515249091
BTCUSDT,CONSERVATIVE,2024-08-13,0,0,0,0,0,0,0,0
BTCUSDT,TREND_FOLLOW,2024-09-12,16,8,8,0.5,0.0024316956574856295,0.03890713051977007,0.11478711641189326,0.0585022292502541
BTCUSDT,MEAN_REVERT,2024-09-12,12,5,7,0.4166666666666667,0.002639797992253527,0.03167757590704232,0.11853720835858252,0.05554334972199784
BTCUSDT,BOTTOM_PICK,2024-09-12,1,0,1,0.0,-0.015254329002646162,-0.015254329002646162,0,0.015254329002646162
BTCUSDT,BREAKOUT_HUNT,2024-09-12,2,2,0,1.0,0.037766200415691925,0.07553240083138385,7.221766242355574,0
BTCUSDT,CONSERVATIVE,2024-09-12,0,0,0,0,0,0,0,0
BTCUSDT,TREND_FOLLOW,2024-10-12,18,10,8,0.5555555555555556,0.005348098680344552,0.09626577624620195,0.2370238544699929,0.06857306027809884
BTCUSDT,MEAN_REVERT,2024-10-12,6,3,3,0.5,0.0031365382285132083,0.01881922937107925,0.17147127453579156,0.02649645781800751
BTCUSDT,BOTTOM_PICK,2024-10-12,0,0,0,0,0,0,0,0
BTCUSDT,BREAKOUT_HUNT,2024-10-12,3,3,0,1.0,0.027758050168582668,0.083274150505748,3.6639049436581455,0
BTCUSDT,CONSERVATIVE,2024-10-12,0,0,0,0,0,0,0,0
BTCUSDT,TREND_FOLLOW,2024-11-11,17,7,10,0.4117647058823529,-0.0011859920790854622,-0.020161865344452856,-0.04787556008642383,0.13806332262551588
BTCUSDT,MEAN_REVERT,2024-11-11,7,2,5,0.2857142857142857,-0.008521590011156812,-0.05965113007809769,-0.4507020833742801,0.08993492990440782
BTCUSDT,BOTTOM_PICK,2024-11-11,1,0,1,0.0,-0.015629516576833494,-0.015629516576833494,0,0.015629516576833494
BTCUSDT,BREAKOUT_HUNT,2024-11-11,7,3,4,0.42857142857142855,-0.001182590849746888,-0.008278135948228215,-0.0529587366218566,0.04233863639826638
BTCUSDT,CONSERVATIVE,2024-11-11,0,0,0,0,0,0,0,0
BTCUSDT,TREND_FOLLOW,2024-12-11,15,11,4,0.7333333333333333,0.018567825202255042,0.27851737803382565,0.7664392225013964,0.04287796924033055
BTCUSDT,MEAN_REVERT,2024-12-11,12,6,6,0.5,0.007831733939970864,0.09398080727965037,0.298574363401815,0.05775352480438006
BTCUSDT,BOTTOM_PICK,2024-12-11,1,0,1,0.0,-0.01846861046593043,-0.01846861046593043,0,0.01846861046593043
BTCUSDT,BREAKOUT_HUNT,2024-12-11,2,0,2,0.0,-0.014750181024265506,-0.02950036204853101,-1.4924827233194258,0.02950036204853101
BTCUSDT,CONSERVATIVE,2024-12-11,0,0,0,0,0,0,0,0
BTCUSDT,TREND_FOLLOW,2025-01-10,18,6,12,0.3333333333333333,-0.005064883601775034,-0.09116790483195061,-0.2303011817100927,0.1286883094315476
BTCUSDT,MEAN_REVERT,2025-01-10,9,5,4,0.5555555555555556,0.002665836539650342,0.02399252885685308,0.11947564413090253,0.07036981694855028
BTCUSDT,BOTTOM_PICK,2025-01-10,2,1,1,0.5,0.006307855255204008,0.012615710510408017,0.23111746701841354,0.020984998619407946
BTCUSDT,BREAKOUT_HUNT,2025-01-10,6,3,3,0.5,0.0039033360783765464,0.023420016470259278,0.16125679392452003,0.046327268902998014
BTCUSDT,CONSERVATIVE,2025-01-10,0,0,0,0,0,0,0,0
BTCUSDT,TREND_FOLLOW,2025-02-09,17,8,9,0.47058823529411764,0.004754696744542889,0.08082984465722912,0.15536178211342877,0.10178338555959426
BTCUSDT,MEAN_REVERT,2025-02-09,10,4,6,0.4,-0.0011475626974601927,-0.011475626974601926,-0.05028538211855388,0.05185565410900978
BTCUSDT,BOTTOM_PICK,2025-02-09,0,0,0,0,0,0,0,0
BTCUSDT,BREAKOUT_HUNT,2025-02-09,7,5,2,0.7142857142857143,0.017043732418908265,0.11930612693235784,0.6220283534447241,0.03197304967822698
BTCUSDT,CONSERVATIVE,2025-02-09,0,0,0,0,0,0,0,0
BTCUSDT,TREND_FOLLOW,2025-03-11,19,6,13,0.3157894736842105,-0.004425828534485569,-0.08409074215522581,-0.2019826633852086,0.10583679134418275
BTCUSDT,MEAN_REVERT,2025-03-11,12,8,4,0.6666666666666666,0.011174432117030406,0.13409318540436488,0.493712710902775,0.041355823562883184
BTCUSDT,BOTTOM_PICK,2025-03-11,0,0,0,0,0,0,0,0
BTCUSDT,BREAKOUT_HUNT,2025-03-11,4,2,2,0.5,0.00665845461780971,0.02663381847123884,0.20897423993291894,0.04394958170089912
BTCUSDT,CONSERVATIVE,2025-03-11,0,0,0,0,0,0,0,0
BTCUSDT,TREND_FOLLOW,2025-04-10,15,7,8,0.4666666666666667,0.001388978417896213,0.020834676268443195,0.06545337210030862,0.06086596304421779
BTCUSDT,MEAN_REVERT,2025-04-10,10,4,6,0.4,-0.002732351492867585,-0.027323514928675848,-0.1527566915946305,0.06267704820664227
BTCUSDT,BOTTOM_PICK,2025-04-10,0,0,0,0,0,0,0,0
BTCUSDT,BREAKOUT_HUNT,2025-04-10,4,2,2,0.5,0.007235096614828097,0.02894038645931239,0.2801753726003088,0.03696018656109855
BTCUSDT,CONSERVATIVE,2025-04-10,0,0,0,0,0,0,0,0
BTCUSDT,TREND_FOLLOW,2025-05-10,17,3,14,0.17647058823529413,-0.005340459565631598,-0.09078781261573717,-0.26831743763328925,0.10817137961923676
BTCUSDT,MEAN_REVERT,2025-05-10,8,4,4,0.5,-0.0010876976781781242,-0.008701581425424994,-0.0578808313090655,0.056370599156072475
BTCUSDT,BOTTOM_PICK,2025-05-10,0,0,0,0,0,0,0,0
BTCUSDT,BREAKOUT_HUNT,2025-05-10,2,1,1,0.5,-0.006205299697221434,-0.012410599394442869,-0.5688766838827287,0.017113287092431023
BTCUSDT,CONSERVATIVE,2025-05-10,0,0,0,0,0,0,0,0
BTCUSDT,TREND_FOLLOW,2025-06-09,15,5,10,0.3333333333333333,-0.00039365454276428356,-0.0059048181414642536,-0.01990514013467725,0.06238494092506625
BTCUSDT,MEAN_REVERT,2025-06-09,10,5,5,0.5,0.0009259641365034915,0.009259641365034915,0.05194076566368437,0.06279194259358628
BTCUSDT,BOTTOM_PICK,2025-06-09,1,1,0,1.0,0.010418792319821908,0.010418792319821908,0,0
BTCUSDT,BREAKOUT_HUNT,2025-06-09,4,2,2,0.5,-0.0030740437060391363,-0.012296174824156545,-0.23316336199541807,0.016814543643891837
BTCUSDT,CONSERVATIVE,2025-06-09,0,0,0,0,0,0,0,0
BTCUSDT,TREND_FOLLOW,2025-07-09,17,6,11,0.35294117647058826,-0.00029760384340635633,-0.005059265337908058,-0.013980052406407538,0.132042213443968
BTCUSDT,MEAN_REVERT,2025-07-09,10,5,5,0.5,-0.0028679434813383992,-0.028679434813383992,-0.17387305410163895,0.060288080899024904
BTCUSDT,BOTTOM_PICK,2025-07-09,1,1,0,1.0,0.024071624690285776,0.024071624690285776,0,0
BTCUSDT,BREAKOUT_HUNT,2025-07-09,2,1,1,0.5,-0.004458367385571584,-0.008916734771143167,-0.34302364544109015,0.017455627034650936
BTCUSDT,CONSERVATIVE,2025-07-09,0,0,0,0,0,0,0,0
BTCUSDT,TREND_FOLLOW,2025-08-08,17,7,10,0.4117647058823529,-0.0031383641487563434,-0.05335219052885784,-0.15321424277733756,0.08970052327758032
BTCUSDT,MEAN_REVERT,2025-08-08,10,4,6,0.4,-0.00029302380566280514,-0.002930238056628051,-0.013118824869175,0.08821891016918508
BTCUSDT,BOTTOM_PICK,2025-08-08,3,0,3,0.0,-0.013424336740438981,-0.04027301022131694,-2.8659780661224987,0.04027301022131694
BTCUSDT,BREAKOUT_HUNT,2025-08-08,1,0,1,0.0,-0.0024830249761850446,-0.0024830249761850446,0,0.0024830249761850446
BTCUSDT,CONSERVATIVE,2025-08-08,0,0,0,0,0,0,0,0
BTCUSDT,TREND_FOLLOW,2025-09-07,14,11,3,0.7857142857142857,0.013054674482564177,0.18276544275589848,0.796806117178179,0.02336791260976273
BTCUSDT,MEAN_REVERT,2025-09-07,11,3,8,0.2727272727272727,-0.008737311010635528,-0.09611042111699081,-0.7524073924716723,0.09611042111699081
BTCUSDT,BOTTOM_PICK,2025-09-07,1,0,1,0.0,-0.001809207508069331,-0.001809207508069331,0,0.001809207508069331
BTCUSDT,BREAKOUT_HUNT,2025-09-07,0,0,0,0,0,0,0,0
BTCUSDT,CONSERVATIVE,2025-09-07,0,0,0,0,0,0,0,0
BTCUSDT,TREND_FOLLOW,2025-10-07,19,9,10,0.47368421052631576,0.00612058330367424,0.11629108276981057,0.24720860180301535,0.045857392128171665
BTCUSDT,MEAN_REVERT,2025-10-07,10,6,4,0.6,0.011149857699451463,0.11149857699451463,0.44476659729894363,0.04148131600203303
BTCUSDT,BOTTOM_PICK,2025-10-07,2,1,1,0.5,-0.006439364918554092,-0.012878729837108183,-0.4571019066774397,0.020526737612665644
BTCUSDT,BREAKOUT_HUNT,2025-10-07,6,1,5,0.16666666666666666,-0.007126656952735362,-0.042759941716412175,-0.3607323277522355,0.07607856011236971
BTCUSDT,CONSERVATIVE,2025-10-07,0,0,0,0,0,0,0,0
BTCUSDT,TREND_FOLLOW,2025-11-06,19,8,11,0.42105263157894735,0.0011923677986639455,0.022654988174614966,0.048037543856570046,0.07145409766263693
BTCUSDT,MEAN_REVERT,2025-11-06,12,6,6,0.5,0.004907290403186206,0.05888748483823447,0.2094101418822615,0.06518631265386778
BTCUSDT,BOTTOM_PICK,2025-11-06,4,1,3,0.25,-0.013662561950727332,-0.05465024780290933,-1.3049624582568418,0.0587734455753442
BTCUSDT,BREAKOUT_HUNT,2025-11-06,7,4,3,0.5714285714285714,0.00743290543875056,0.05203033807125392,0.27943837045546777,0.026114827586206958
BTCUSDT,CONSERVATIVE,2025-11-06,0,0,0,0,0,0,0,0
BTCUSDT,TREND_FOLLOW,2025-12-06,16,8,8,0.5,-0.0015217080018631968,-0.024347328029811148,-0.07606949701017893,0.0833257933710328
BTCUSDT,MEAN_REVERT,2025-12-06,13,7,6,0.5384615384615384,0.005247420576082092,0.06821646748906719,0.2684179220064479,0.034351034459703264
BTCUSDT,BOTTOM_PICK,2025-12-06,0,0,0,0,0,0,0,0
BTCUSDT,BREAKOUT_HUNT,2025-12-06,3,0,3,0.0,-0.02106272631368152,-0.06318817894104456,-3.9667324166393008,0.06318817894104456
BTCUSDT,CONSERVATIVE,2025-12-06,0,0,0,0,0,0,0,0
BTCUSDT,TREND_FOLLOW,2026-01-05,16,8,8,0.5,0.0008167393494998608,0.013067829591997773,0.038839232893902266,0.0669648348313724
BTCUSDT,MEAN_REVERT,2026-01-05,9,6,3,0.6666666666666666,0.013812285687393148,0.12431057118653834,0.5401507128091422,0.044169344435921985
BTCUSDT,BOTTOM_PICK,2026-01-05,2,0,2,0.0,-0.01754931572559589,-0.03509863145119178,-10.563314732011694,0.03509863145119178
BTCUSDT,BREAKOUT_HUNT,2026-01-05,5,2,3,0.4,0.005246725682388766,0.02623362841194383,0.22637465579799543,0.02081977644499258
BTCUSDT,CONSERVATIVE,2026-01-05,0,0,0,0,0,0,0,0
BTCUSDT,TREND_FOLLOW,2026-02-04,21,9,12,0.42857142857142855,0.0017250252353332592,0.036225529941998444,0.06511149108102444,0.0683256868234311
BTCUSDT,MEAN_REVERT,2026-02-04,9,6,3,0.6666666666666666,0.01737075271484181,0.1563367744335763,0.6337156776735006,0.034528954868114234
BTCUSDT,BOTTOM_PICK,2026-02-04,1,0,1,0.0,-0.02067124999432549,-0.02067124999432549,0,0.02067124999432549
BTCUSDT,BREAKOUT_HUNT,2026-02-04,9,5,4,0.5555555555555556,0.009114048629622323,0.08202643766660091,0.3359658509932378,0.03602574577745144
BTCUSDT,CONSERVATIVE,2026-02-04,0,0,0,0,0,0,0,0
BTCUSDT,TREND_FOLLOW,2026-03-06,16,5,11,0.3125,-0.0021803657894001543,-0.03488585263040247,-0.10281333490573642,0.12988357964228003
BTCUSDT,MEAN_REVERT,2026-03-06,11,4,7,0.36363636363636365,-0.0017731235431864513,-0.019504358975050963,-0.07748185378446655,0.07946460423923471
BTCUSDT,BOTTOM_PICK,2026-03-06,1,0,1,0.0,-0.01682246075135518,-0.01682246075135518,0,0.01682246075135518
BTCUSDT,BREAKOUT_HUNT,2026-03-06,4,3,1,0.75,0.011393618639752696,0.045574474559010786,0.5841837197553974,0.021092086338386266
BTCUSDT,CONSERVATIVE,2026-03-06,0,0,0,0,0,0,0,0
ETHUSDT,TREND_FOLLOW,2021-03-01,17,5,12,0.29411764705882354,-0.0044375746758528525,-0.0754387694894985,-0.14428926058509092,0.15082747659025553
ETHUSDT,MEAN_REVERT,2021-03-01,8,4,4,0.5,0.00402790492615132,0.03222323940921056,0.1245609805247651,0.04660392143623023
ETHUSDT,BOTTOM_PICK,2021-03-01,1,0,1,0.0,-0.015553400006689559,-0.015553400006689559,0,0.015553400006689559
ETHUSDT,BREAKOUT_HUNT,2021-03-01,10,4,6,0.4,0.00328885622328616,0.0328885622328616,0.11126372189723815,0.04762609972904013
ETHUSDT,CONSERVATIVE,2021-03-01,0,0,0,0,0,0,0,0
ETHUSDT,TREND_FOLLOW,2021-03-31,17,7,10,0.4117647058823529,2.719956596229489e-05,0.0004623926213590131,0.0010268977242863953,0.08788002969042952
ETHUSDT,MEAN_REVERT,2021-03-31,8,0,8,0.0,-0.019626657005200512,-0.1570132560416041,-4.084348216221368,0.15701325604160413
ETHUSDT,BOTTOM_PICK,2021-03-31,1,0,1,0.0,-0.03100313997686326,-0.03100313997686326,0,0.03100313997686326
ETHUSDT,BREAKOUT_HUNT,2021-03-31,12,5,7,0.4166666666666667,0.005686946495063883,0.0682433579407666,0.1941109068373036,0.0926003915117157
ETHUSDT,CONSERVATIVE,2021-03-31,0,0,0,0,0,0,0,0
ETHUSDT,TREND_FOLLOW,2021-04-30,17,12,5,0.7058823529411765,0.022018859436290505,0.3743206104169386,0.7311476661986773,0.03245103306085101
ETHUSDT,MEAN_REVERT,2021-04-30,4,2,2,0.5,0.00581692619722241,0.02326770478888964,0.22034919024177643,0.022813261330848354
ETHUSDT,BOTTOM_PICK,2021-04-30,2,2,0,1.0,0.044947392437348174,0.08989478487469635,4.788392907024081,0
ETHUSDT,BREAKOUT_HUNT,2021-04-30,13,5,8,0.38461538461538464,0.008570467419214694,0.11141607644979103,0.18598995582752842,0.08986045760230532
ETHUSDT,CONSERVATIVE,2021-04-30,0,0,0,0,0,0,0,0
ETHUSDT,TREND_FOLLOW,2021-05-30,14,6,8,0.42857142857142855,0.0033865127042934664,0.04741117786010853,0.11802183567563553,0.07249001278463979
ETHUSDT,MEAN_REVERT,2021-05-30,6,0,6,0.0,-0.02307137189462909,-0.13842823136777455,-4.898157074214183,0.13842823136777455
ETHUSDT,BOTTOM_PICK,2021-05-30,3,0,3,0.0,-0.025218190717348977,-0.07565457215204693,-4.5393481791266685,0.07565457215204693
ETHUSDT,BREAKOUT_HUNT,2021-05-30,15,7,8,0.4666666666666667,0.007178235646297202,0.10767353469445803,0.2354418970663725,0.030801915942075944
ETHUSDT,CONSERVATIVE,2021-05-30,0,0,0,0,0,0,0,0
ETHUSDT,TREND_FOLLOW,2021-06-29,18,4,14,0.2222222222222222,-0.012334473043823783,-0.2220205147888281,-0.4347187086636019,0.22401601355983097
ETHUSDT,MEAN_REVERT,2021-06-29,7,4,3,0.5714285714285714,0.010241713942887603,0.07169199760021322,0.34566277456450867,0.04746892615878636
ETHUSDT,BOTTOM_PICK,2021-06-29,0,0,0,0,0,0,0,0
ETHUSDT,BREAKOUT_HUNT,2021-06-29,14,6,8,0.42857142857142855,0.001908246658878746,0.026715453224302445,0.061136785660924925,0.08935792001698734
ETHUSDT,CONSERVATIVE,2021-06-29,0,0,0,0,0,0,0,0
ETHUSDT,TREND_FOLLOW,2021-07-29,18,4,14,0.2222222222222222,-0.008817606111624694,-0.15871691000924448,-0.3683720383996015,0.22933127882269
ETHUSDT,MEAN_REVERT,2021-07-29,9,3,6,0.3333333333333333,-0.001794994339910164,-0.016154949059191476,-0.062140552056074785,0.08625911221501723
ETHUSDT,BOTTOM_PICK,2021-07-29,0,0,0,0,0,0,0,0
ETHUSDT,BREAKOUT_HUNT,2021-07-29,15,5,10,0.3333333333333333,-0.003616623147656936,-0.05424934721485404,-0.13434240143383028,0.07857551359887079
ETHUSDT,CONSERVATIVE,2021-07-29,0,0,0,0,0,0,0,0
ETHUSDT,TREND_FOLLOW,2021-08-29,17,6,11,0.35294117647058826,0.00022532679768908723,0.003830555560714483,0.0073727464961756955,0.0980542066804871
ETHUSDT,MEAN_REVERT,2021-08-29,9,5,4,0.5555555555555556,0.009277134891094935,0.08349421401985442,0.30417742788233554,0.04424186289073698
ETHUSDT,BOTTOM_PICK,2021-08-29,1,0,1,0.0,-0.018807124994901323,-0.018807124994901323,0,0.018807124994901323
ETHUSDT,BREAKOUT_HUNT,2021-08-29,15,5,10,0.3333333333333333,-0.0023176791907556773,-0.03476518786133516,-0.054948677501444276,0.1972001315310734
ETHUSDT,CONSERVATIVE,2021-08-29,0,0,0,0,0,0,0,0
ETHUSDT,TREND_FOLLOW,2021-09-28,19,10,9,0.5263157894736842,0.008498385438544037,0.1614693233323367,0.29751155054351236,0.0613129047003709
ETHUSDT,MEAN_REVERT,2021-09-28,11,4,7,0.36363636363636365,-0.0038432938956743045,-0.04227623285241735,-0.14655570807661591,0.12246071948356183
ETHUSDT,BOTTOM_PICK,2021-09-28,2,1,1,0.5,0.00977505456833187,0.01955010913666374,0.39344087111577863,0.015069986417395681
ETHUSDT,BREAKOUT_HUNT,2021-09-28,11,5,6,0.45454545454545453,0.006702086664984542,0.07372295331482996,0.23472047343385857,0.06466993600232829
ETHUSDT,CONSERVATIVE,2021-09-28,0,0,0,0,0,0,0,0
ETHUSDT,TREND_FOLLOW,2021-10-28,20,7,13,0.35,-0.003388939506963627,-0.06777879013927254,-0.13934632595830415,0.11223579292501862
ETHUSDT,MEAN_REVERT,2021-10-28,12,8,4,0.6666666666666666,0.014749118982588868,0.1769894277910664,0.5693396137246287,0.03632428066808374
ETHUSDT,BOTTOM_PICK,2021-10-28,2,2,0,1.0,0.03127821077553265,0.0625564215510653,38.077992822163196,0
ETHUSDT,BREAKOUT_HUNT,2021-10-28,8,3,5,0.375,0.0015629371206809916,0.012503496965447933,0.05522585398900055,0.06507072292554304
ETHUSDT,CONSERVATIVE,2021-10-28,0,0,0,0,0,0,0,0
ETHUSDT,TREND_FOLLOW,2021-11-27,22,5,17,0.22727272727272727,-0.007207758233015575,-0.15857068112634265,-0.2797003498316004,0.22557602325108767
ETHUSDT,MEAN_REVERT,2021-11-27,13,7,6,0.5384615384615384,0.006190268355017747,0.08047348861523071,0.20333307677782578,0.0964960962320055
ETHUSDT,BOTTOM_PICK,2021-11-27,0,0,0,0,0,0,0,0
ETHUSDT,BREAKOUT_HUNT,2021-11-27,15,4,11,0.26666666666666666,-0.004733368073478782,-0.07100052110218173,-0.19633568604023524,0.10808720879459426
ETHUSDT,CONSERVATIVE,2021-11-27,0,0,0,0,0,0,0,0
ETHUSDT,TREND_FOLLOW,2021-12-27,22,7,15,0.3181818181818182,-0.0015856504564827104,-0.03488431004261963,-0.0615103752639886,0.12309413195052538
ETHUSDT,MEAN_REVERT,2021-12-27,7,5,2,0.7142857142857143,0.017897881154390533,0.12528516808073373,0.657765890363898,0.031092615172559967
ETHUSDT,BOTTOM_PICK,2021-12-27,3,3,0,1.0,0.03468624682398016,0.10405874047194047,17.61451726232301,0
ETHUSDT,BREAKOUT_HUNT,2021-12-27,15,7,8,0.4666666666666667,0.007271961641597034,0.1090794246239555,0.22788684731635234,0.04867740497534541
ETHUSDT,CONSERVATIVE,2021-12-27,0,0,0,0,0,0,0,0
ETHUSDT,TREND_FOLLOW,2022-01-26,14,4,10,0.2857142857142857,-0.0052893235950557385,-0.07405053033078034,-0.22210754612582692,0.10414718584929411
ETHUSDT,MEAN_REVERT,2022-01-26,11,5,6,0.45454545454545453,0.002813616580549482,0.030949782386044303,0.10335930452803647,0.06542057012919864
ETHUSDT,BOTTOM_PICK,2022-01-26,2,0,2,0.0,-0.016385229245901654,-0.03277045849180331,-14.435596432620583,0.03277045849180331
ETHUSDT,BREAKOUT_HUNT,2022-01-26,13,4,9,0.3076923076923077,-0.004731398210040384,-0.061508176730524985,-0.18605894276765636,0.07769130419135875
ETHUSDT,CONSERVATIVE,2022-01-26,0,0,0,0,0,0,0,0
ETHUSDT,TREND_FOLLOW,2022-02-25,16,7,9,0.4375,0.0011382959246192034,0.018212734793907254,0.03760786910143633,0.09750856016773703
ETHUSDT,MEAN_REVERT,2022-02-25,11,5,6,0.45454545454545453,0.0014443688220632882,0.01588805704269617,0.05027805642497457,0.058666011203600876
ETHUSDT,BOTTOM_PICK,2022-02-25,0,0,0,0,0,0,0,0
ETHUSDT,BREAKOUT_HUNT,2022-02-25,13,3,10,0.23076923076923078,-0.010174227480609437,-0.13226495724792267,-0.377413240013822,0.13226495724792267
ETHUSDT,CONSERVATIVE,2022-02-25,0,0,0,0,0,0,0,0
ETHUSDT,TREND_FOLLOW,2022-03-27,17,3,14,0.17647058823529413,-0.009063940409630065,-0.15408698696371112,-0.4644544465635927,0.20617173143606848
ETHUSDT,MEAN_REVERT,2022-03-27,9,6,3,0.6666666666666666,0.008272232021820286,0.07445008819638257,0.2673182195579953,0.0483559264207898
ETHUSDT,BOTTOM_PICK,2022-03-27,1,1,0,1.0,0.039940812617156506,0.039940812617156506,0,0
ETHUSDT,BREAKOUT_HUNT,2022-03-27,5,4,1,0.8,0.020393689056225538,0.1019684452811277,0.892928529736627,0.024874067308319647
ETHUSDT,CONSERVATIVE,2022-03-27,0,0,0,0,0,0,0,0
ETHUSDT,TREND_FOLLOW,2022-04-26,23,9,14,0.391304347826087,-0.0006704637690989911,-0.015420666689276797,-0.021475378170683044,0.16926305266314534
ETHUSDT,MEAN_REVERT,2022-04-26,8,4,4,0.5,0.007630202173477239,0.06104161738781791,0.2749336782586239,0.06168386270444791
ETHUSDT,BOTTOM_PICK,2022-04-26,3,0,3,0.0,-0.02217098897678033,-0.06651296693034099,-3.4673346815300006,0.06651296693034099
ETHUSDT,BREAKOUT_HUNT,2022-04-26,14,3,11,0.21428571428571427,-0.011870752709734067,-0.16619053793627694,-0.38625251571064617,0.20033191092755792
ETHUSDT,CONSERVATIVE,2022-04-26,0,0,0,0,0,0,0,0
ETHUSDT,TREND_FOLLOW,2022-05-26,16,9,7,0.5625,0.011928325213020981,0.1908532034083357,0.3267122581906257,0.09213018656691024
ETHUSDT,MEAN_REVERT,2022-05-26,5,0,5,0.0,-0.026340457946506735,-0.13170228973253367,-9.89458271442121,0.13170228973253367
ETHUSDT,BOTTOM_PICK,2022-05-26,5,2,3,0.4,-0.0017123765366726432,-0.008561882683363217,-0.04906654564967171,0.08824306754614114
ETHUSDT,BREAKOUT_HUNT,2022-05-26,17,6,11,0.35294117647058826,-0.004286476910641221,-0.07287010748090077,-0.12048579617283352,0.13440595495442534
ETHUSDT,CONSERVATIVE,2022-05-26,0,0,0,0,0,0,0,0
ETHUSDT,TREND_FOLLOW,2022-06-25,15,9,6,0.6,0.01635476263605987,0.24532143954089802,0.5165612831471861,0.056181899140757746
ETHUSDT,MEAN_REVERT,2022-06-25,9,3,6,0.3333333333333333,-0.0028760571446860696,-0.025884514302174626,-0.09432892888749102,0.08850013684988996
ETHUSDT,BOTTOM_PICK,2022-06-25,0,0,0,0,0,0,0,0
ETHUSDT,BREAKOUT_HUNT,2022-06-25,12,5,7,0.4166666666666667,0.002489381082477912,0.02987257298973494,0.08071383707826105,0.052930696245402434
ETHUSDT,CONSERVATIVE,2022-06-25,0,0,0,0,0,0,0,0
ETHUSDT,TREND_FOLLOW,2022-07-25,16,8,8,0.5,0.006332573263164844,0.10132117221063751,0.22133294609254708,0.052584727909058916
ETHUSDT,MEAN_REVERT,2022-07-25,6,1,5,0.16666666666666666,-0.015390891372815005,-0.09234534823689003,-0.6695412078009642,0.09234534823689002
ETHUSDT,BOTTOM_PICK,2022-07-25,1,0,1,0.0,-0.03491769776252693,-0.03491769776252693,0,0.03491769776252693
ETHUSDT,BREAKOUT_HUNT,2022-07-25,13,2,11,0.15384615384615385,-0.016664018329185716,-0.21663223827941433,-0.6559999055504451,0.24757370073397655
ETHUSDT,CONSERVATIVE,2022-07-25,0,0,0,0,0,0,0,0
ETHUSDT,TREND_FOLLOW,2022-08-24,16,5,11,0.3125,-0.0018369790473199547,-0.029391664757119275,-0.05899884699722463,0.10418157808437437
ETHUSDT,MEAN_REVERT,2022-08-24,10,7,3,0.7,0.015794829052812962,0.15794829052812961,0.6447571273025611,0.06367302456488382
ETHUSDT,BOTTOM_PICK,2022-08-24,0,0,0,0,0,0,0,0
ETHUSDT,BREAKOUT_HUNT,2022-08-24,12,6,6,0.5,0.0078767333058426,0.0945207996701112,0.2226811130159462,0.06080070297479735
ETHUSDT,CONSERVATIVE,2022-08-24,0,0,0,0,0,0,0,0
ETHUSDT,TREND_FOLLOW,2022-09-23,18,6,12,0.3333333333333333,-0.004567752338432599,-0.08221954209178678,-0.22428147433956408,0.08686545003457045
ETHUSDT,MEAN_REVERT,2022-09-23,8,2,6,0.25,-0.0025602289719845505,-0.020481831775876404,-0.10666308563266673,0.0359186097461172
ETHUSDT,BOTTOM_PICK,2022-09-23,1,1,0,1.0,0.014508177478675922,0.014508177478675922,0,0
ETHUSDT,BREAKOUT_HUNT,2022-09-23,3,0,3,0.0,-0.023398154094711434,-0.0701944622841343,-3.8175570762517377,0.0701944622841343
ETHUSDT,CONSERVATIVE,2022-09-23,0,0,0,0,0,0,0,0
ETHUSDT,TREND_FOLLOW,2022-10-23,16,5,11,0.3125,-0.001456744326667998,-0.02330790922668797,-0.05560845733250066,0.10774612674378793
ETHUSDT,MEAN_REVERT,2022-10-23,13,7,6,0.5384615384615384,0.003851606477621191,0.05007088420907548,0.13233769303807133,0.11300381877742985
ETHUSDT,BOTTOM_PICK,2022-10-23,2,0,2,0.0,-0.018870752719875535,-0.03774150543975107,-5.133237522008152,0.03774150543975107
ETHUSDT,BREAKOUT_HUNT,2022-10-23,13,6,7,0.46153846153846156,0.007483028855002997,0.09727937511503897,0.238091902084742,0.09043144392304125
ETHUSDT,CONSERVATIVE,2022-10-23,0,0,0,0,0,0,0,0
ETHUSDT,TREND_FOLLOW,2022-11-22,19,6,13,0.3157894736842105,-0.0024489654750777788,-0.0465303440264778,-0.09666914813482862,0.11699344375827334
ETHUSDT,MEAN_REVERT,2022-11-22,12,4,8,0.3333333333333333,-0.0048356580736411735,-0.058027896883694086,-0.15993277910109877,0.11076251576815671
ETHUSDT,BOTTOM_PICK,2022-11-22,0,0,0,0,0,0,0,0
ETHUSDT,BREAKOUT_HUNT,2022-11-22,6,3,3,0.5,0.003294789570908667,0.019768737425452,0.13340610771830402,0.05157855108893962
ETHUSDT,CONSERVATIVE,2022-11-22,0,0,0,0,0,0,0,0
